STARTING PORTFOLIO BACKTEST - Initial Capital: Rs. 500000.0
--------------------------------------------------
[2022-01-05] SELL BIOCON     | Reason: TRAILING STOP        | PnL: Rs.  -143.85
[2022-01-05] SELL BORORENEW  | Reason: HARD STOP (1%)       | PnL: Rs.  -997.50
[2022-01-05] BUY  CAMS       | Qty:   17 | Cost: Rs. 48137.20
[2022-01-05] BUY  CANBK      | Qty: 1282 | Cost: Rs. 49972.36
[2022-01-05] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.   549.45
[2022-01-05] BUY  CENTRALBK  | Qty: 2298 | Cost: Rs. 49981.50
[2022-01-05] SELL CERA       | Reason: TRAILING STOP        | PnL: Rs.  -305.00
[2022-01-06] SELL 360ONE     | Reason: TRAILING STOP        | PnL: Rs.  1752.60
[2022-01-06] SELL AAVAS      | Reason: TRAILING STOP        | PnL: Rs.   810.90
[2022-01-06] SELL ADANIPORTS | Reason: HARD STOP (1%)       | PnL: Rs.  -996.60
[2022-01-06] BUY  ALOKINDS   | Qty: 1872 | Cost: Rs. 49982.40
[2022-01-06] SELL AMBUJACEM  | Reason: TRAILING STOP        | PnL: Rs.  -435.20
[2022-01-06] SELL APOLLOHOSP | Reason: TRAILING STOP        | PnL: Rs.   -88.00
[2022-01-06] BUY  ASIANPAINT | Qty:   14 | Cost: Rs. 49205.10
[2022-01-06] SELL ASTERDM    | Reason: TRAILING STOP        | PnL: Rs.  -247.95
[2022-01-06] SELL ASTRAL     | Reason: TRAILING STOP        | PnL: Rs.   -64.80
[2022-01-06] BUY  BAJAJ-AUTO | Qty:   14 | Cost: Rs. 47854.80
[2022-01-06] SELL BAJAJFINSV | Reason: TRAILING STOP        | PnL: Rs.    -5.40
[2022-01-06] SELL BANKINDIA  | Reason: TRAILING STOP        | PnL: Rs.  -138.60
[2022-01-06] SELL BERGEPAINT | Reason: TRAILING STOP        | PnL: Rs.  1368.90
[2022-01-06] BUY  BHARATFORG | Qty:   66 | Cost: Rs. 49430.70
[2022-01-06] BUY  BLS        | Qty: 1009 | Cost: Rs. 49995.95
[2022-01-06] SELL BLUEDART   | Reason: TRAILING STOP        | PnL: Rs.  3356.50
[2022-01-06] BUY  BSE        | Qty:   77 | Cost: Rs. 49414.75
[2022-01-06] SELL CAMS       | Reason: HARD STOP (1%)       | PnL: Rs.  -818.55
[2022-01-06] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.  -344.70
[2022-01-06] SELL CENTURYPLY | Reason: TRAILING STOP        | PnL: Rs.   876.00
[2022-01-07] BUY  AARTIIND   | Qty:   48 | Cost: Rs. 49485.60
[2022-01-07] SELL ABFRL      | Reason: TRAILING STOP        | PnL: Rs.   991.80
[2022-01-07] SELL AFFLE      | Reason: TRAILING STOP        | PnL: Rs.  7706.60
[2022-01-07] BUY  AJANTPHARM | Qty:   32 | Cost: Rs. 48648.00
[2022-01-07] SELL ALOKINDS   | Reason: TRAILING STOP        | PnL: Rs.  -280.80
[2022-01-07] SELL AMBER      | Reason: TRAILING STOP        | PnL: Rs.    49.70
[2022-01-07] SELL ANGELONE   | Reason: TRAILING STOP        | PnL: Rs.   615.00
[2022-01-07] SELL BAJAJ-AUTO | Reason: TRAILING STOP        | PnL: Rs.  -359.80
[2022-01-07] SELL BAJFINANCE | Reason: TRAILING STOP        | PnL: Rs.  2638.50
[2022-01-07] BUY  BDL        | Qty:  251 | Cost: Rs. 49848.60
[2022-01-07] SELL BEML       | Reason: TRAILING STOP        | PnL: Rs.  2732.80
[2022-01-07] SELL BHARATFORG | Reason: TRAILING STOP        | PnL: Rs.   -42.90
[2022-01-07] SELL BHARTIARTL | Reason: TRAILING STOP        | PnL: Rs.  1850.55
[2022-01-07] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.   320.50
[2022-01-07] BUY  CENTURYTEX | Qty:   52 | Cost: Rs. 49244.00
[2022-01-07] SELL CESC       | Reason: TRAILING STOP        | PnL: Rs.   585.90
[2022-01-10] BUY  ADANIPOWER | Qty:  459 | Cost: Rs. 49893.30
[2022-01-10] SELL APOLLOTYRE | Reason: TRAILING STOP        | PnL: Rs.  1524.90
[2022-01-10] BUY  ASAHIINDIA | Qty:   90 | Cost: Rs. 49707.00
[2022-01-10] SELL ASIANPAINT | Reason: TRAILING STOP        | PnL: Rs.   543.90
[2022-01-10] BUY  AUROPHARMA | Qty:   67 | Cost: Rs. 49399.10
[2022-01-10] BUY  BHEL       | Qty:  798 | Cost: Rs. 49994.70
[2022-01-10] SELL BSE        | Reason: TRAILING STOP        | PnL: Rs.   462.00
[2022-01-10] BUY  CCL        | Qty:  115 | Cost: Rs. 49927.25
[2022-01-10] BUY  CGCL       | Qty:  406 | Cost: Rs. 49938.00
[2022-01-11] BUY  ABCAPITAL  | Qty:  368 | Cost: Rs. 49937.60
[2022-01-11] BUY  ADANIENSOL | Qty:   26 | Cost: Rs. 48553.70
[2022-01-11] BUY  ADANIENT   | Qty:   27 | Cost: Rs. 49785.30
[2022-01-11] BUY  ADANIGREEN | Qty:   31 | Cost: Rs. 48606.45
[2022-01-11] SELL ADANIPOWER | Reason: TRAILING STOP        | PnL: Rs.   -68.85
[2022-01-11] SELL AJANTPHARM | Reason: TRAILING STOP        | PnL: Rs.   -22.40
[2022-01-11] SELL AUROPHARMA | Reason: HARD STOP (1%)       | PnL: Rs. -1179.20
[2022-01-11] BUY  AVANTIFEED | Qty:   84 | Cost: Rs. 49593.60
[2022-01-11] BUY  BBTC       | Qty:   44 | Cost: Rs. 49108.40
[2022-01-11] SELL BHEL       | Reason: HARD STOP (1%)       | PnL: Rs.  -598.50
[2022-01-11] SELL BRITANNIA  | Reason: TRAILING STOP        | PnL: Rs.  1785.55
[2022-01-11] SELL CCL        | Reason: HARD STOP (1%)       | PnL: Rs. -1535.25
[2022-01-11] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.   -81.20
[2022-01-12] SELL ABCAPITAL  | Reason: HARD STOP (1%)       | PnL: Rs.  -533.60
[2022-01-12] SELL ADANIENT   | Reason: TRAILING STOP        | PnL: Rs.  -372.60
[2022-01-12] BUY  AIAENG     | Qty:   26 | Cost: Rs. 48185.80
[2022-01-12] SELL ASAHIINDIA | Reason: TRAILING STOP        | PnL: Rs.  1147.50
[2022-01-12] BUY  BIRLACORPN | Qty:   33 | Cost: Rs. 49602.30
[2022-01-12] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.  3178.35
[2022-01-12] BUY  BLUEDART   | Qty:    6 | Cost: Rs. 44466.30
[2022-01-12] SELL CENTURYTEX | Reason: TRAILING STOP        | PnL: Rs.  2230.80
[2022-01-13] BUY  ANGELONE   | Qty:   38 | Cost: Rs. 48936.40
[2022-01-13] BUY  ASTRAZEN   | Qty:   16 | Cost: Rs. 49428.00
[2022-01-13] BUY  ATUL       | Qty:    4 | Cost: Rs. 41354.60
[2022-01-13] SELL AXISBANK   | Reason: TRAILING STOP        | PnL: Rs.  3148.85
[2022-01-13] BUY  BALRAMCHIN | Qty:  112 | Cost: Rs. 49800.80
[2022-01-13] SELL BBTC       | Reason: TRAILING STOP        | PnL: Rs.  -356.40
[2022-01-13] SELL BDL        | Reason: TRAILING STOP        | PnL: Rs.  1857.40
[2022-01-13] BUY  BIOCON     | Qty:  135 | Cost: Rs. 49983.75
[2022-01-13] SELL BLUEDART   | Reason: HARD STOP (1%)       | PnL: Rs.  -934.50
[2022-01-13] BUY  CAMS       | Qty:   17 | Cost: Rs. 49728.40
[2022-01-13] BUY  CDSL       | Qty:   31 | Cost: Rs. 49866.60
[2022-01-13] BUY  CERA       | Qty:   10 | Cost: Rs. 49061.00
[2022-01-14] SELL AARTIIND   | Reason: TRAILING STOP        | PnL: Rs.  3225.60
[2022-01-14] BUY  ACC        | Qty:   21 | Cost: Rs. 49520.10
[2022-01-14] BUY  ADANIPORTS | Qty:   64 | Cost: Rs. 49926.40
[2022-01-14] BUY  APARINDS   | Qty:   62 | Cost: Rs. 49395.40
[2022-01-14] BUY  APTUS      | Qty:  136 | Cost: Rs. 49830.40
[2022-01-14] BUY  ARE_M      | Qty:   78 | Cost: Rs. 49845.90
[2022-01-14] SELL ASTRAZEN   | Reason: TRAILING STOP        | PnL: Rs.  -405.60
[2022-01-14] SELL BALRAMCHIN | Reason: TRAILING STOP        | PnL: Rs.  -336.00
[2022-01-14] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  5115.60
[2022-01-14] BUY  BEL        | Qty:  681 | Cost: Rs. 49951.35
[2022-01-14] BUY  BEML       | Qty:   26 | Cost: Rs. 49413.00
[2022-01-14] SELL BIOCON     | Reason: HARD STOP (1%)       | PnL: Rs. -1694.25
[2022-01-14] BUY  BOSCHLTD   | Qty:    2 | Cost: Rs. 34972.00
[2022-01-17] BUY  ACE        | Qty:  207 | Cost: Rs. 49814.55
[2022-01-17] SELL ADANIENSOL | Reason: TRAILING STOP        | PnL: Rs.  3516.50
[2022-01-17] SELL ADANIPORTS | Reason: TRAILING STOP        | PnL: Rs.   -67.20
[2022-01-17] BUY  ALOKINDS   | Qty: 1470 | Cost: Rs. 49980.00
[2022-01-17] BUY  AMBUJACEM  | Qty:  122 | Cost: Rs. 49751.60
[2022-01-17] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.  -409.20
[2022-01-17] BUY  APOLLOTYRE | Qty:  205 | Cost: Rs. 49907.25
[2022-01-17] SELL APTUS      | Reason: TRAILING STOP        | PnL: Rs.  -319.60
[2022-01-17] BUY  ASHOKLEY   | Qty:  372 | Cost: Rs. 49978.20
[2022-01-17] BUY  ASTERDM    | Qty:  264 | Cost: Rs. 49830.00
[2022-01-17] SELL AVANTIFEED | Reason: TRAILING STOP        | PnL: Rs.  2683.80
[2022-01-17] BUY  BAJAJ-AUTO | Qty:   14 | Cost: Rs. 48856.50
[2022-01-17] BUY  BAYERCROP  | Qty:    9 | Cost: Rs. 46579.95
[2022-01-17] SELL BEL        | Reason: HARD STOP (1%)       | PnL: Rs.  -817.20
[2022-01-17] SELL BEML       | Reason: HARD STOP (1%)       | PnL: Rs.  -990.60
[2022-01-17] SELL BIRLACORPN | Reason: TRAILING STOP        | PnL: Rs.  2800.05
[2022-01-17] BUY  CANFINHOME | Qty:   79 | Cost: Rs. 49572.50
[2022-01-17] BUY  CASTROLIND | Qty:  390 | Cost: Rs. 49939.50
[2022-01-17] BUY  CCL        | Qty:  114 | Cost: Rs. 49789.50
[2022-01-17] BUY  CGCL       | Qty:  394 | Cost: Rs. 49900.10
[2022-01-18] BUY  ABB        | Qty:   21 | Cost: Rs. 49739.55
[2022-01-18] SELL ACC        | Reason: HARD STOP (1%)       | PnL: Rs. -2201.85
[2022-01-18] SELL ACE        | Reason: HARD STOP (1%)       | PnL: Rs. -1324.80
[2022-01-18] SELL AIAENG     | Reason: TRAILING STOP        | PnL: Rs.  1170.00
[2022-01-18] SELL ALOKINDS   | Reason: HARD STOP (1%)       | PnL: Rs. -2866.50
[2022-01-18] BUY  AMBER      | Qty:   14 | Cost: Rs. 49641.20
[2022-01-18] SELL AMBUJACEM  | Reason: HARD STOP (1%)       | PnL: Rs. -3312.30
[2022-01-18] SELL APOLLOTYRE | Reason: HARD STOP (1%)       | PnL: Rs. -1670.75
[2022-01-18] SELL ARE_M      | Reason: TRAILING STOP        | PnL: Rs.   366.60
[2022-01-18] SELL ASHOKLEY   | Reason: HARD STOP (1%)       | PnL: Rs. -1432.20
[2022-01-18] SELL ATUL       | Reason: HARD STOP (1%)       | PnL: Rs.  -513.60
[2022-01-18] SELL BAJAJ-AUTO | Reason: HARD STOP (1%)       | PnL: Rs. -1243.20
[2022-01-18] BUY  BAJAJHLDNG | Qty:    9 | Cost: Rs. 49213.35
[2022-01-18] SELL BANDHANBNK | Reason: TRAILING STOP        | PnL: Rs.  6010.20
[2022-01-18] SELL BAYERCROP  | Reason: HARD STOP (1%)       | PnL: Rs.  -646.65
[2022-01-18] BUY  BLS        | Qty:  878 | Cost: Rs. 49958.20
[2022-01-18] SELL BOSCHLTD   | Reason: HARD STOP (1%)       | PnL: Rs.  -592.20
[2022-01-18] BUY  BPCL       | Qty:  132 | Cost: Rs. 49777.20
[2022-01-18] BUY  BRIGADE    | Qty:   99 | Cost: Rs. 49688.10
[2022-01-18] SELL CAMS       | Reason: HARD STOP (1%)       | PnL: Rs.  -759.90
[2022-01-18] SELL CANFINHOME | Reason: HARD STOP (1%)       | PnL: Rs.  -880.85
[2022-01-18] SELL CASTROLIND | Reason: HARD STOP (1%)       | PnL: Rs.  -741.00
[2022-01-18] SELL CCL        | Reason: HARD STOP (1%)       | PnL: Rs.  -513.00
[2022-01-18] SELL CDSL       | Reason: HARD STOP (1%)       | PnL: Rs.  -505.30
[2022-01-18] SELL CERA       | Reason: TRAILING STOP        | PnL: Rs.   211.50
[2022-01-19] SELL ABB        | Reason: HARD STOP (1%)       | PnL: Rs.  -513.45
[2022-01-19] BUY  ASAHIINDIA | Qty:   85 | Cost: Rs. 49618.75
[2022-01-19] SELL BAJAJHLDNG | Reason: TRAILING STOP        | PnL: Rs.  -279.90
[2022-01-19] BUY  BBTC       | Qty:   43 | Cost: Rs. 48903.90
[2022-01-19] SELL BPCL       | Reason: TRAILING STOP        | PnL: Rs.  -495.00
[2022-01-19] SELL BRIGADE    | Reason: TRAILING STOP        | PnL: Rs.  -287.10
[2022-01-19] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.   413.70
[2022-01-20] SELL AMBER      | Reason: TRAILING STOP        | PnL: Rs.   690.90
[2022-01-20] SELL ASAHIINDIA | Reason: HARD STOP (1%)       | PnL: Rs. -1674.50
[2022-01-20] SELL BBTC       | Reason: HARD STOP (1%)       | PnL: Rs. -1313.65
[2022-01-20] BUY  BDL        | Qty:  216 | Cost: Rs. 49809.60
[2022-01-20] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.   -43.90
[2022-01-21] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs. 11364.60
[2022-01-21] BUY  APTUS      | Qty:  136 | Cost: Rs. 49980.00
[2022-01-21] SELL ASTERDM    | Reason: TRAILING STOP        | PnL: Rs.   237.60
[2022-01-21] BUY  ATGL       | Qty:   27 | Cost: Rs. 49337.10
[2022-01-21] SELL BDL        | Reason: TRAILING STOP        | PnL: Rs.  -226.80
[2022-01-21] BUY  BIOCON     | Qty:  132 | Cost: Rs. 49777.20
[2022-01-21] BUY  BORORENEW  | Qty:   78 | Cost: Rs. 49982.40
[2022-01-24] BUY  ALKEM      | Qty:   14 | Cost: Rs. 49011.20
[2022-01-24] SELL ANGELONE   | Reason: TRAILING STOP        | PnL: Rs.  2186.90
[2022-01-24] BUY  APARINDS   | Qty:   63 | Cost: Rs. 49927.50
[2022-01-24] SELL APTUS      | Reason: HARD STOP (1%)       | PnL: Rs. -2203.20
[2022-01-24] SELL ATGL       | Reason: HARD STOP (1%)       | PnL: Rs. -1246.05
[2022-01-24] BUY  AVANTIFEED | Qty:   80 | Cost: Rs. 49528.00
[2022-01-24] BUY  BANDHANBNK | Qty:  162 | Cost: Rs. 49871.70
[2022-01-24] BUY  BANKBARODA | Qty:  539 | Cost: Rs. 49911.40
[2022-01-24] SELL BIOCON     | Reason: HARD STOP (1%)       | PnL: Rs.  -567.60
[2022-01-24] SELL BORORENEW  | Reason: HARD STOP (1%)       | PnL: Rs. -2390.70
[2022-01-25] SELL ALKEM      | Reason: HARD STOP (1%)       | PnL: Rs.  -655.20
[2022-01-25] SELL AVANTIFEED | Reason: HARD STOP (1%)       | PnL: Rs.  -628.00
[2022-01-25] BUY  AXISBANK   | Qty:   66 | Cost: Rs. 49645.20
[2022-01-25] BUY  BAYERCROP  | Qty:    9 | Cost: Rs. 46642.05
[2022-01-25] BUY  BHARTIARTL | Qty:   70 | Cost: Rs. 49829.50
[2022-01-27] BUY  AAVAS      | Qty:   17 | Cost: Rs. 48140.60
[2022-01-27] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.  1552.95
[2022-01-27] BUY  AUBANK     | Qty:   78 | Cost: Rs. 49752.30
[2022-01-27] SELL BANDHANBNK | Reason: TRAILING STOP        | PnL: Rs.  2349.00
[2022-01-27] BUY  BANKINDIA  | Qty:  906 | Cost: Rs. 49965.90
[2022-01-27] SELL BAYERCROP  | Reason: TRAILING STOP        | PnL: Rs.  -317.25
[2022-01-27] SELL BHARTIARTL | Reason: TRAILING STOP        | PnL: Rs.  -322.00
[2022-01-27] BUY  CANBK      | Qty: 1112 | Cost: Rs. 49962.16
[2022-01-27] BUY  CENTRALBK  | Qty: 2298 | Cost: Rs. 49981.50
[2022-01-28] BUY  ATUL       | Qty:    5 | Cost: Rs. 49370.00
[2022-01-28] SELL AUBANK     | Reason: TRAILING STOP        | PnL: Rs.  -163.80
[2022-01-28] SELL AXISBANK   | Reason: TRAILING STOP        | PnL: Rs.   825.00
[2022-01-28] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  5767.30
[2022-01-28] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.  -389.20
[2022-01-28] BUY  CANFINHOME | Qty:   81 | Cost: Rs. 49896.00
[2022-01-28] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.  -344.70
[2022-01-31] BUY  3MINDIA    | Qty:    2 | Cost: Rs. 49979.80
[2022-01-31] SELL AAVAS      | Reason: TRAILING STOP        | PnL: Rs.   719.10
[2022-01-31] BUY  AJANTPHARM | Qty:   34 | Cost: Rs. 49886.50
[2022-01-31] BUY  AMBER      | Qty:   13 | Cost: Rs. 46930.65
[2022-01-31] SELL ATUL       | Reason: HARD STOP (1%)       | PnL: Rs. -1571.25
[2022-01-31] SELL BANKINDIA  | Reason: HARD STOP (1%)       | PnL: Rs.  -770.10
[2022-01-31] BUY  BEL        | Qty:  715 | Cost: Rs. 49978.50
[2022-01-31] BUY  BLS        | Qty:  829 | Cost: Rs. 49988.70
[2022-01-31] BUY  BLUEDART   | Qty:    7 | Cost: Rs. 48489.35
[2022-01-31] BUY  BRITANNIA  | Qty:   14 | Cost: Rs. 49494.20
[2022-01-31] BUY  CCL        | Qty:  106 | Cost: Rs. 49804.10
[2022-02-01] BUY  ABCAPITAL  | Qty:  408 | Cost: Rs. 49898.40
[2022-02-01] BUY  ACC        | Qty:   21 | Cost: Rs. 48983.55
[2022-02-01] BUY  ADANIPORTS | Qty:   67 | Cost: Rs. 49496.25
[2022-02-01] BUY  ADANIPOWER | Qty:  462 | Cost: Rs. 49896.00
[2022-02-01] BUY  AIAENG     | Qty:   25 | Cost: Rs. 48847.50
[2022-02-01] SELL AJANTPHARM | Reason: HARD STOP (1%)       | PnL: Rs.  -547.40
[2022-02-01] BUY  ALLCARGO   | Qty:  583 | Cost: Rs. 49933.95
[2022-02-01] SELL AMBER      | Reason: HARD STOP (1%)       | PnL: Rs. -1394.90
[2022-02-01] BUY  AMBUJACEM  | Qty:  131 | Cost: Rs. 49832.40
[2022-02-01] BUY  APTUS      | Qty:  137 | Cost: Rs. 49854.30
[2022-02-01] BUY  ARE_M      | Qty:   79 | Cost: Rs. 49442.15
[2022-02-01] BUY  ASTERDM    | Qty:  266 | Cost: Rs. 49994.70
[2022-02-01] SELL BEL        | Reason: HARD STOP (1%)       | PnL: Rs.  -536.25
[2022-02-01] BUY  BIRLACORPN | Qty:   35 | Cost: Rs. 48830.25
[2022-02-01] SELL BLUEDART   | Reason: HARD STOP (1%)       | PnL: Rs.  -909.30
[2022-02-01] BUY  BORORENEW  | Qty:   76 | Cost: Rs. 49464.60
[2022-02-01] BUY  BRIGADE    | Qty:   99 | Cost: Rs. 49678.20
[2022-02-01] BUY  CGCL       | Qty:  371 | Cost: Rs. 49899.50
[2022-02-02] SELL 3MINDIA    | Reason: TRAILING STOP        | PnL: Rs.   -14.30
[2022-02-02] BUY  AARTIIND   | Qty:   49 | Cost: Rs. 49516.95
[2022-02-02] SELL ACC        | Reason: HARD STOP (1%)       | PnL: Rs.  -546.00
[2022-02-02] BUY  ACE        | Qty:  205 | Cost: Rs. 49927.75
[2022-02-02] BUY  ADANIENSOL | Qty:   24 | Cost: Rs. 48384.00
[2022-02-02] SELL AIAENG     | Reason: HARD STOP (1%)       | PnL: Rs.  -900.00
[2022-02-02] SELL ALLCARGO   | Reason: TRAILING STOP        | PnL: Rs.   -87.45
[2022-02-02] SELL AMBUJACEM  | Reason: TRAILING STOP        | PnL: Rs.   -52.40
[2022-02-02] BUY  ANURAS     | Qty:   47 | Cost: Rs. 49422.85
[2022-02-02] SELL ASTERDM    | Reason: HARD STOP (1%)       | PnL: Rs.  -545.30
[2022-02-02] BUY  BAJAJFINSV | Qty:   29 | Cost: Rs. 48447.40
[2022-02-02] BUY  BALAMINES  | Qty:   14 | Cost: Rs. 47236.70
[2022-02-02] BUY  BALRAMCHIN | Qty:  120 | Cost: Rs. 49836.00
[2022-02-02] BUY  BBTC       | Qty:   44 | Cost: Rs. 49123.80
[2022-02-02] BUY  BIOCON     | Qty:  129 | Cost: Rs. 49955.25
[2022-02-02] BUY  BLUESTARCO | Qty:  109 | Cost: Rs. 49704.00
[2022-02-02] SELL BRITANNIA  | Reason: TRAILING STOP        | PnL: Rs.  1200.50
[2022-02-02] BUY  CAMS       | Qty:   17 | Cost: Rs. 49332.30
[2022-02-03] BUY  360ONE     | Qty:  122 | Cost: Rs. 49983.40
[2022-02-03] SELL AARTIIND   | Reason: HARD STOP (1%)       | PnL: Rs.  -803.60
[2022-02-03] SELL ABCAPITAL  | Reason: TRAILING STOP        | PnL: Rs.   979.20
[2022-02-03] SELL ACE        | Reason: TRAILING STOP        | PnL: Rs.  -430.50
[2022-02-03] SELL ADANIENSOL | Reason: TRAILING STOP        | PnL: Rs.  -235.20
[2022-02-03] SELL ADANIPORTS | Reason: TRAILING STOP        | PnL: Rs.  -418.75
[2022-02-03] SELL ADANIPOWER | Reason: TRAILING STOP        | PnL: Rs.  -184.80
[2022-02-03] SELL ANURAS     | Reason: HARD STOP (1%)       | PnL: Rs.  -900.05
[2022-02-03] BUY  APOLLOTYRE | Qty:  222 | Cost: Rs. 49938.90
[2022-02-03] SELL APTUS      | Reason: TRAILING STOP        | PnL: Rs.  2609.85
[2022-02-03] BUY  ASAHIINDIA | Qty:   83 | Cost: Rs. 49509.50
[2022-02-03] BUY  BAJAJ-AUTO | Qty:   13 | Cost: Rs. 47074.30
[2022-02-03] SELL BAJAJFINSV | Reason: HARD STOP (1%)       | PnL: Rs. -1038.20
[2022-02-03] BUY  BANDHANBNK | Qty:  154 | Cost: Rs. 49934.50
[2022-02-03] SELL BBTC       | Reason: HARD STOP (1%)       | PnL: Rs.  -910.80
[2022-02-03] BUY  BDL        | Qty:  198 | Cost: Rs. 49826.70
[2022-02-03] SELL BIRLACORPN | Reason: HARD STOP (1%)       | PnL: Rs. -1268.75
[2022-02-03] BUY  BOSCHLTD   | Qty:    3 | Cost: Rs. 49756.65
[2022-02-03] BUY  BSE        | Qty:   68 | Cost: Rs. 49684.20
[2022-02-03] SELL CAMS       | Reason: TRAILING STOP        | PnL: Rs.   -68.85
[2022-02-03] SELL CANFINHOME | Reason: TRAILING STOP        | PnL: Rs.  3426.30
[2022-02-03] BUY  CAPLIPOINT | Qty:   60 | Cost: Rs. 49779.00
[2022-02-03] SELL CCL        | Reason: TRAILING STOP        | PnL: Rs.  3217.10
[2022-02-03] BUY  CDSL       | Qty:   31 | Cost: Rs. 48541.35
[2022-02-03] BUY  CEATLTD    | Qty:   45 | Cost: Rs. 49441.50
[2022-02-03] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.  1020.25
[2022-02-04] BUY  ABFRL      | Qty:  169 | Cost: Rs. 49939.50
[2022-02-04] SELL APOLLOTYRE | Reason: TRAILING STOP        | PnL: Rs.  -255.30
[2022-02-04] SELL ARE_M      | Reason: TRAILING STOP        | PnL: Rs.   327.85
[2022-02-04] SELL ASAHIINDIA | Reason: HARD STOP (1%)       | PnL: Rs. -1921.45
[2022-02-04] SELL BAJAJ-AUTO | Reason: HARD STOP (1%)       | PnL: Rs.  -724.75
[2022-02-04] SELL BALAMINES  | Reason: TRAILING STOP        | PnL: Rs.  1890.70
[2022-02-04] SELL BALRAMCHIN | Reason: TRAILING STOP        | PnL: Rs.  2814.00
[2022-02-04] SELL BANDHANBNK | Reason: HARD STOP (1%)       | PnL: Rs.  -746.90
[2022-02-04] SELL BDL        | Reason: HARD STOP (1%)       | PnL: Rs.  -920.70
[2022-02-04] SELL BIOCON     | Reason: TRAILING STOP        | PnL: Rs.   567.60
[2022-02-04] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.  1409.30
[2022-02-04] SELL BOSCHLTD   | Reason: TRAILING STOP        | PnL: Rs.  -459.75
[2022-02-04] SELL BRIGADE    | Reason: TRAILING STOP        | PnL: Rs.   445.50
[2022-02-04] SELL CAPLIPOINT | Reason: HARD STOP (1%)       | PnL: Rs. -1446.00
[2022-02-04] BUY  CARBORUNIV | Qty:   55 | Cost: Rs. 49687.00
[2022-02-04] SELL CEATLTD    | Reason: HARD STOP (1%)       | PnL: Rs.  -965.25
[2022-02-07] SELL ABFRL      | Reason: HARD STOP (1%)       | PnL: Rs.  -802.75
[2022-02-07] BUY  BANKBARODA | Qty:  442 | Cost: Rs. 49923.90
[2022-02-07] SELL BORORENEW  | Reason: TRAILING STOP        | PnL: Rs.  3017.20
[2022-02-07] SELL BSE        | Reason: HARD STOP (1%)       | PnL: Rs. -1261.40
[2022-02-07] SELL CARBORUNIV | Reason: HARD STOP (1%)       | PnL: Rs.  -863.50
[2022-02-07] SELL CDSL       | Reason: HARD STOP (1%)       | PnL: Rs. -1577.90
[2022-02-08] SELL 360ONE     | Reason: TRAILING STOP        | PnL: Rs.  1256.60
[2022-02-08] BUY  ADANIGREEN | Qty:   25 | Cost: Rs. 48200.00
[2022-02-08] SELL BLUESTARCO | Reason: TRAILING STOP        | PnL: Rs.  6774.35
[2022-02-09] BUY  ABBOTINDIA | Qty:    2 | Cost: Rs. 33344.80
[2022-02-09] BUY  ADANIENT   | Qty:   28 | Cost: Rs. 49928.20
[2022-02-09] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs.  -205.00
[2022-02-09] BUY  ASTERDM    | Qty:  259 | Cost: Rs. 49974.05
[2022-02-09] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.   839.80
[2022-02-09] BUY  BEML       | Qty:   26 | Cost: Rs. 48441.90
[2022-02-10] BUY  AAVAS      | Qty:   16 | Cost: Rs. 49584.00
[2022-02-10] SELL ABBOTINDIA | Reason: TRAILING STOP        | PnL: Rs.  -114.80
[2022-02-10] BUY  ACC        | Qty:   21 | Cost: Rs. 48374.55
[2022-02-10] BUY  ADANIPORTS | Qty:   68 | Cost: Rs. 49711.40
[2022-02-10] BUY  ADANIPOWER | Qty:  407 | Cost: Rs. 49959.25
[2022-02-10] BUY  AIAENG     | Qty:   26 | Cost: Rs. 48971.00
[2022-02-10] BUY  ALLCARGO   | Qty:  561 | Cost: Rs. 49957.05
[2022-02-10] BUY  ALOKINDS   | Qty: 1694 | Cost: Rs. 49973.00
[2022-02-10] BUY  ANANDRATHI | Qty:   82 | Cost: Rs. 49667.40
[2022-02-10] BUY  APLLTD     | Qty:   65 | Cost: Rs. 49299.25
[2022-02-10] SELL ASTERDM    | Reason: HARD STOP (1%)       | PnL: Rs.  -647.50
[2022-02-10] BUY  AUROPHARMA | Qty:   73 | Cost: Rs. 49961.20
[2022-02-10] SELL BEML       | Reason: TRAILING STOP        | PnL: Rs.   -62.40
[2022-02-11] SELL AAVAS      | Reason: HARD STOP (1%)       | PnL: Rs. -1251.20
